n,scheme,trial,latency_us
512,hybrid,3570,565
512,hash_only,3570,2
512,lattice_only,3570,512
512,hybrid,3571,557
512,hash_only,3571,1
512,lattice_only,3571,529
512,hybrid,3572,554
512,hash_only,3572,1
512,lattice_only,3572,567
512,hybrid,3573,551
512,hash_only,3573,1
512,lattice_only,3573,551
512,hybrid,3574,526
512,hash_only,3574,1
512,lattice_only,3574,546
512,hybrid,3575,552
512,hash_only,3575,1
512,lattice_only,3575,566
512,hybrid,3576,602
512,hash_only,3576,2
512,lattice_only,3576,529
512,hybrid,3577,562
512,hash_only,3577,1
512,lattice_only,3577,537
512,hybrid,3578,573
512,hash_only,3578,1
512,lattice_only,3578,536
512,hybrid,3579,555
512,hash_only,3579,1
512,lattice_only,3579,592
512,hybrid,3580,550
512,hash_only,3580,1
512,lattice_only,3580,545
512,hybrid,3581,526
512,hash_only,3581,1
512,lattice_only,3581,567
512,hybrid,3582,544
512,hash_only,3582,1
512,lattice_only,3582,561
512,hybrid,3583,605
512,hash_only,3583,2
512,lattice_only,3583,535
512,hybrid,3584,558
512,hash_only,3584,1
512,lattice_only,3584,514
512,hybrid,3585,580
512,hash_only,3585,1
512,lattice_only,3585,544
512,hybrid,3586,578
512,hash_only,3586,1
512,lattice_only,3586,588
512,hybrid,3587,528
512,hash_only,3587,1
512,lattice_only,3587,555
512,hybrid,3588,546
512,hash_only,3588,1
512,lattice_only,3588,538
512,hybrid,3589,535
512,hash_only,3589,1
512,lattice_only,3589,560
512,hybrid,3590,611
512,hash_only,3590,2
512,lattice_only,3590,514
512,hybrid,3591,570
512,hash_only,3591,1
512,lattice_only,3591,513
512,hybrid,3592,557
512,hash_only,3592,1
512,lattice_only,3592,533
512,hybrid,3593,553
512,hash_only,3593,1
512,lattice_only,3593,563
512,hybrid,3594,581
512,hash_only,3594,1
512,lattice_only,3594,560
512,hybrid,3595,527
512,hash_only,3595,1
512,lattice_only,3595,569
512,hybrid,3596,533
512,hash_only,3596,1
512,lattice_only,3596,537
512,hybrid,3597,573
512,hash_only,3597,1
512,lattice_only,3597,528
512,hybrid,3598,570
512,hash_only,3598,1
512,lattice_only,3598,513
512,hybrid,3599,579
512,hash_only,3599,1
512,lattice_only,3599,541
512,hybrid,3600,563
512,hash_only,3600,1
512,lattice_only,3600,564
512,hybrid,3601,558
512,hash_only,3601,2
512,lattice_only,3601,562
512,hybrid,3602,526
512,hash_only,3602,1
512,lattice_only,3602,549
512,hybrid,3603,546
512,hash_only,3603,1
512,lattice_only,3603,549
512,hybrid,3604,581
512,hash_only,3604,2
512,lattice_only,3604,541
512,hybrid,3605,570
512,hash_only,3605,1
512,lattice_only,3605,532
512,hybrid,3606,562
512,hash_only,3606,1
512,lattice_only,3606,532
512,hybrid,3607,572
512,hash_only,3607,1
512,lattice_only,3607,595
512,hybrid,3608,550
512,hash_only,3608,1
512,lattice_only,3608,559
512,hybrid,3609,526
512,hash_only,3609,8
512,lattice_only,3609,563
512,hybrid,3610,533
512,hash_only,3610,1
512,lattice_only,3610,542
512,hybrid,3611,614
512,hash_only,3611,2
512,lattice_only,3611,536
512,hybrid,3612,566
512,hash_only,3612,1
512,lattice_only,3612,513
512,hybrid,3613,559
512,hash_only,3613,1
512,lattice_only,3613,533
512,hybrid,3614,576
512,hash_only,3614,1
512,lattice_only,3614,581
512,hybrid,3615,550
512,hash_only,3615,1
512,lattice_only,3615,546
512,hybrid,3616,550
512,hash_only,3616,1
512,lattice_only,3616,542
512,hybrid,3617,533
512,hash_only,3617,1
512,lattice_only,3617,553
512,hybrid,3618,599
512,hash_only,3618,2
512,lattice_only,3618,534
512,hybrid,3619,562
512,hash_only,3619,1
512,lattice_only,3619,533
512,hybrid,3620,575
512,hash_only,3620,1
512,lattice_only,3620,552
512,hybrid,3621,557
512,hash_only,3621,1
512,lattice_only,3621,599
512,hybrid,3622,546
512,hash_only,3622,1
512,lattice_only,3622,569
512,hybrid,3623,546
512,hash_only,3623,1
512,lattice_only,3623,542
512,hybrid,3624,532
512,hash_only,3624,1
512,lattice_only,3624,557
512,hybrid,3625,612
512,hash_only,3625,1
512,lattice_only,3625,513
512,hybrid,3626,561
512,hash_only,3626,1
512,lattice_only,3626,519
512,hybrid,3627,576
512,hash_only,3627,1
512,lattice_only,3627,529
512,hybrid,3628,566
512,hash_only,3628,1
512,lattice_only,3628,587
512,hybrid,3629,529
512,hash_only,3629,1
512,lattice_only,3629,549
512,hybrid,3630,556
512,hash_only,3630,1
512,lattice_only,3630,564
512,hybrid,3631,532
512,hash_only,3631,1
512,lattice_only,3631,555
512,hybrid,3632,610
512,hash_only,3632,2
512,lattice_only,3632,513
512,hybrid,3633,578
512,hash_only,3633,1
512,lattice_only,3633,520
512,hybrid,3634,554
512,hash_only,3634,1
512,lattice_only,3634,520
512,hybrid,3635,574
512,hash_only,3635,1
512,lattice_only,3635,589
512,hybrid,3636,526
512,hash_only,3636,1
512,lattice_only,3636,554
512,hybrid,3637,556
512,hash_only,3637,1
512,lattice_only,3637,565
512,hybrid,3638,553
512,hash_only,3638,1
512,lattice_only,3638,540
512,hybrid,3639,603
512,hash_only,3639,2
512,lattice_only,3639,513
512,hybrid,3640,574
512,hash_only,3640,1
512,lattice_only,3640,538
512,hybrid,3641,577
512,hash_only,3641,1
512,lattice_only,3641,534
512,hybrid,3642,574
512,hash_only,3642,1
512,lattice_only,3642,591
512,hybrid,3643,527
512,hash_only,3643,1
512,lattice_only,3643,549
512,hybrid,3644,553
512,hash_only,3644,1
512,lattice_only,3644,558
512,hybrid,3645,537
512,hash_only,3645,1
512,lattice_only,3645,558
512,hybrid,3646,722
512,hash_only,3646,2
512,lattice_only,3646,544
512,hybrid,3647,571
512,hash_only,3647,1
512,lattice_only,3647,539
512,hybrid,3648,565
512,hash_only,3648,1
512,lattice_only,3648,563
512,hybrid,3649,526
512,hash_only,3649,1
512,lattice_only,3649,607
512,hybrid,3650,549
512,hash_only,3650,1
512,lattice_only,3650,562
512,hybrid,3651,532
512,hash_only,3651,1
512,lattice_only,3651,541
512,hybrid,3652,576
512,hash_only,3652,1
512,lattice_only,3652,533
512,hybrid,3653,612
512,hash_only,3653,2
512,lattice_only,3653,534
512,hybrid,3654,552
512,hash_only,3654,1
512,lattice_only,3654,521
512,hybrid,3655,568
512,hash_only,3655,1
512,lattice_only,3655,558
512,hybrid,3656,525
512,hash_only,3656,1
512,lattice_only,3656,587
512,hybrid,3657,534
512,hash_only,3657,1
512,lattice_only,3657,563
512,hybrid,3658,532
512,hash_only,3658,1
512,lattice_only,3658,592
512,hybrid,3659,579
512,hash_only,3659,1
512,lattice_only,3659,513
512,hybrid,3660,664
512,hash_only,3660,1
512,lattice_only,3660,527
512,hybrid,3661,573
512,hash_only,3661,1
512,lattice_only,3661,551
512,hybrid,3662,551
512,hash_only,3662,1
512,lattice_only,3662,653
512,hybrid,3663,605
512,hash_only,3663,2
512,lattice_only,3663,593
512,hybrid,3664,591
512,hash_only,3664,1
512,lattice_only,3664,519
512,hybrid,3665,568
512,hash_only,3665,1
512,lattice_only,3665,545
512,hybrid,3666,569
512,hash_only,3666,2
512,lattice_only,3666,604
512,hybrid,3667,552
512,hash_only,3667,1
512,lattice_only,3667,569
512,hybrid,3668,539
512,hash_only,3668,1
512,lattice_only,3668,584
512,hybrid,3669,537
512,hash_only,3669,1
512,lattice_only,3669,559
512,hybrid,3670,618
512,hash_only,3670,2
512,lattice_only,3670,515
512,hybrid,3671,564
512,hash_only,3671,2
512,lattice_only,3671,543
512,hybrid,3672,567
512,hash_only,3672,1
512,lattice_only,3672,552
512,hybrid,3673,576
512,hash_only,3673,2
512,lattice_only,3673,604
512,hybrid,3674,552
512,hash_only,3674,1
512,lattice_only,3674,556
512,hybrid,3675,552
512,hash_only,3675,1
512,lattice_only,3675,540
512,hybrid,3676,559
512,hash_only,3676,1
512,lattice_only,3676,538
512,hybrid,3677,667
512,hash_only,3677,2
512,lattice_only,3677,524
512,hybrid,3678,561
512,hash_only,3678,1
512,lattice_only,3678,534
512,hybrid,3679,559
512,hash_only,3679,1
512,lattice_only,3679,564
512,hybrid,3680,551
512,hash_only,3680,1
512,lattice_only,3680,597
512,hybrid,3681,539
512,hash_only,3681,1
512,lattice_only,3681,553
512,hybrid,3682,536
512,hash_only,3682,1
512,lattice_only,3682,543
512,hybrid,3683,560
512,hash_only,3683,1
512,lattice_only,3683,513
512,hybrid,3684,604
512,hash_only,3684,1
512,lattice_only,3684,521
512,hybrid,3685,574
512,hash_only,3685,1
512,lattice_only,3685,566
512,hybrid,3686,588
512,hash_only,3686,1
512,lattice_only,3686,561
512,hybrid,3687,526
512,hash_only,3687,1
512,lattice_only,3687,594
512,hybrid,3688,573
512,hash_only,3688,1
512,lattice_only,3688,556
512,hybrid,3689,567
512,hash_only,3689,1
512,lattice_only,3689,536
512,hybrid,3690,590
512,hash_only,3690,1
512,lattice_only,3690,524
512,hybrid,3691,623
512,hash_only,3691,1
512,lattice_only,3691,524
512,hybrid,3692,561
512,hash_only,3692,2
512,lattice_only,3692,551
512,hybrid,3693,542
512,hash_only,3693,2
512,lattice_only,3693,551
512,hybrid,3694,550
512,hash_only,3694,8
512,lattice_only,3694,583
512,hybrid,3695,538
512,hash_only,3695,1
512,lattice_only,3695,541
512,hybrid,3696,571
512,hash_only,3696,1
512,lattice_only,3696,547
512,hybrid,3697,583
512,hash_only,3697,1
512,lattice_only,3697,546
512,hybrid,3698,564
512,hash_only,3698,1
512,lattice_only,3698,564
512,hybrid,3699,526
512,hash_only,3699,1
512,lattice_only,3699,552
512,hybrid,3700,538
512,hash_only,3700,2
512,lattice_only,3700,571
512,hybrid,3701,574
512,hash_only,3701,1
512,lattice_only,3701,543
512,hybrid,3702,565
512,hash_only,3702,2
512,lattice_only,3702,521
512,hybrid,3703,588
512,hash_only,3703,2
512,lattice_only,3703,513
512,hybrid,3704,576
512,hash_only,3704,1
512,lattice_only,3704,569
512,hybrid,3705,557
512,hash_only,3705,1
512,lattice_only,3705,546
512,hybrid,3706,551
512,hash_only,3706,1
512,lattice_only,3706,560
512,hybrid,3707,563
512,hash_only,3707,1
512,lattice_only,3707,569
512,hybrid,3708,607
512,hash_only,3708,2
512,lattice_only,3708,519
512,hybrid,3709,563
512,hash_only,3709,1
512,lattice_only,3709,524
512,hybrid,3710,573
512,hash_only,3710,1
512,lattice_only,3710,514
512,hybrid,3711,561
512,hash_only,3711,1
512,lattice_only,3711,582
512,hybrid,3712,561
512,hash_only,3712,1
512,lattice_only,3712,551
512,hybrid,3713,527
512,hash_only,3713,1
512,lattice_only,3713,554
512,hybrid,3714,527
512,hash_only,3714,1
512,lattice_only,3714,564
512,hybrid,3715,605
512,hash_only,3715,1
512,lattice_only,3715,551
512,hybrid,3716,569
512,hash_only,3716,1
512,lattice_only,3716,514
512,hybrid,3717,565
512,hash_only,3717,1
512,lattice_only,3717,550
512,hybrid,3718,569
512,hash_only,3718,1
512,lattice_only,3718,577
512,hybrid,3719,530
512,hash_only,3719,1
512,lattice_only,3719,560
512,hybrid,3720,529
512,hash_only,3720,1
512,lattice_only,3720,571
512,hybrid,3721,532
512,hash_only,3721,1
512,lattice_only,3721,562
512,hybrid,3722,612
512,hash_only,3722,1
512,lattice_only,3722,528
512,hybrid,3723,568
512,hash_only,3723,2
512,lattice_only,3723,536
512,hybrid,3724,558
512,hash_only,3724,1
512,lattice_only,3724,535
512,hybrid,3725,567
512,hash_only,3725,1
512,lattice_only,3725,598
512,hybrid,3726,527
512,hash_only,3726,1
512,lattice_only,3726,546
512,hybrid,3727,552
512,hash_only,3727,1
512,lattice_only,3727,545
512,hybrid,3728,554
512,hash_only,3728,2
512,lattice_only,3728,542
512,hybrid,3729,620
512,hash_only,3729,2
512,lattice_only,3729,535
512,hybrid,3730,558
512,hash_only,3730,1
512,lattice_only,3730,534
512,hybrid,3731,560
512,hash_only,3731,1
512,lattice_only,3731,540
512,hybrid,3732,576
512,hash_only,3732,1
512,lattice_only,3732,594
512,hybrid,3733,536
512,hash_only,3733,1
512,lattice_only,3733,555
512,hybrid,3734,526
512,hash_only,3734,1
512,lattice_only,3734,544
512,hybrid,3735,552
512,hash_only,3735,1
512,lattice_only,3735,538
512,hybrid,3736,599
512,hash_only,3736,1
512,lattice_only,3736,534
512,hybrid,3737,557
512,hash_only,3737,1
512,lattice_only,3737,536
512,hybrid,3738,560
512,hash_only,3738,1
512,lattice_only,3738,521
512,hybrid,3739,573
512,hash_only,3739,1
512,lattice_only,3739,627
512,hybrid,3740,546
512,hash_only,3740,1
512,lattice_only,3740,596
512,hybrid,3741,546
512,hash_only,3741,1
512,lattice_only,3741,544
512,hybrid,3742,563
512,hash_only,3742,2
512,lattice_only,3742,541
512,hybrid,3743,623
512,hash_only,3743,2
512,lattice_only,3743,544
512,hybrid,3744,559
512,hash_only,3744,1
512,lattice_only,3744,536
512,hybrid,3745,578
512,hash_only,3745,1
512,lattice_only,3745,538
512,hybrid,3746,531
512,hash_only,3746,1
512,lattice_only,3746,591
512,hybrid,3747,559
512,hash_only,3747,1
512,lattice_only,3747,571
512,hybrid,3748,531
512,hash_only,3748,1
512,lattice_only,3748,734
512,hybrid,3749,590
512,hash_only,3749,1
512,lattice_only,3749,522
512,hybrid,3750,627
512,hash_only,3750,1
512,lattice_only,3750,521
512,hybrid,3751,564
512,hash_only,3751,1
512,lattice_only,3751,554
512,hybrid,3752,535
512,hash_only,3752,1
512,lattice_only,3752,584
512,hybrid,3753,597
512,hash_only,3753,1
512,lattice_only,3753,551
512,hybrid,3754,568
512,hash_only,3754,2
512,lattice_only,3754,519
512,hybrid,3755,556
512,hash_only,3755,2
512,lattice_only,3755,521
512,hybrid,3756,551
512,hash_only,3756,1
512,lattice_only,3756,534
512,hybrid,3757,609
512,hash_only,3757,1
512,lattice_only,3757,566
512,hybrid,3758,537
512,hash_only,3758,1
512,lattice_only,3758,552
512,hybrid,3759,563
512,hash_only,3759,1
512,lattice_only,3759,569
512,hybrid,3760,584
512,hash_only,3760,1
512,lattice_only,3760,547
512,hybrid,3761,561
512,hash_only,3761,1
512,lattice_only,3761,520
512,hybrid,3762,551
512,hash_only,3762,1
512,lattice_only,3762,525
512,hybrid,3763,563
512,hash_only,3763,1
512,lattice_only,3763,576
512,hybrid,3764,595
512,hash_only,3764,1
512,lattice_only,3764,562
512,hybrid,3765,539
512,hash_only,3765,1
512,lattice_only,3765,569
512,hybrid,3766,554
512,hash_only,3766,1
512,lattice_only,3766,560
512,hybrid,3767,629
512,hash_only,3767,2
512,lattice_only,3767,651
512,hybrid,3768,592
512,hash_only,3768,2
512,lattice_only,3768,551
512,hybrid,3769,570
512,hash_only,3769,1
512,lattice_only,3769,580
512,hybrid,3770,538
512,hash_only,3770,2
512,lattice_only,3770,633
512,hybrid,3771,539
512,hash_only,3771,1
512,lattice_only,3771,578
512,hybrid,3772,584
512,hash_only,3772,1
512,lattice_only,3772,535
512,hybrid,3773,586
512,hash_only,3773,2
512,lattice_only,3773,543
512,hybrid,3774,617
512,hash_only,3774,2
512,lattice_only,3774,555
512,hybrid,3775,534
512,hash_only,3775,1
512,lattice_only,3775,569
512,hybrid,3776,556
512,hash_only,3776,1
512,lattice_only,3776,563
512,hybrid,3777,588
512,hash_only,3777,1
512,lattice_only,3777,543
512,hybrid,3778,562
512,hash_only,3778,1
512,lattice_only,3778,517
512,hybrid,3779,558
512,hash_only,3779,2
512,lattice_only,3779,513
512,hybrid,3780,550
512,hash_only,3780,1
512,lattice_only,3780,521
512,hybrid,3781,593
512,hash_only,3781,2
512,lattice_only,3781,521
512,hybrid,3782,527
512,hash_only,3782,1
512,lattice_only,3782,554
512,hybrid,3783,540
512,hash_only,3783,1
512,lattice_only,3783,548
512,hybrid,3784,549
512,hash_only,3784,1
512,lattice_only,3784,600
512,hybrid,3785,533
512,hash_only,3785,1
512,lattice_only,3785,520
512,hybrid,3786,586
512,hash_only,3786,1
512,lattice_only,3786,514
512,hybrid,3787,565
512,hash_only,3787,1
512,lattice_only,3787,521
512,hybrid,3788,619
512,hash_only,3788,1
512,lattice_only,3788,562
512,hybrid,3789,539
512,hash_only,3789,1
512,lattice_only,3789,570
512,hybrid,3790,543
512,hash_only,3790,1
512,lattice_only,3790,586
512,hybrid,3791,582
512,hash_only,3791,1
512,lattice_only,3791,546
512,hybrid,3792,561
512,hash_only,3792,1
512,lattice_only,3792,514
512,hybrid,3793,564
512,hash_only,3793,1
512,lattice_only,3793,565
512,hybrid,3794,558
512,hash_only,3794,1
512,lattice_only,3794,573
512,hybrid,3795,565
512,hash_only,3795,1
512,lattice_only,3795,554
512,hybrid,3796,527
512,hash_only,3796,1
512,lattice_only,3796,548
512,hybrid,3797,537
512,hash_only,3797,1
512,lattice_only,3797,539
512,hybrid,3798,577
512,hash_only,3798,1
512,lattice_only,3798,542
512,hybrid,3799,576
512,hash_only,3799,1
512,lattice_only,3799,512
512,hybrid,3800,567
512,hash_only,3800,1
512,lattice_only,3800,539
512,hybrid,3801,564
512,hash_only,3801,1
512,lattice_only,3801,601
512,hybrid,3802,555
512,hash_only,3802,2
512,lattice_only,3802,551
512,hybrid,3803,526
512,hash_only,3803,1
512,lattice_only,3803,597
512,hybrid,3804,534
512,hash_only,3804,1
512,lattice_only,3804,550
512,hybrid,3805,587
512,hash_only,3805,1
512,lattice_only,3805,570
512,hybrid,3806,569
512,hash_only,3806,1
512,lattice_only,3806,537
512,hybrid,3807,558
512,hash_only,3807,1
512,lattice_only,3807,520
512,hybrid,3808,566
512,hash_only,3808,1
512,lattice_only,3808,566
512,hybrid,3809,559
512,hash_only,3809,1
512,lattice_only,3809,554
512,hybrid,3810,527
512,hash_only,3810,1
512,lattice_only,3810,571
512,hybrid,3811,549
512,hash_only,3811,1
512,lattice_only,3811,566
512,hybrid,3812,619
512,hash_only,3812,2
512,lattice_only,3812,514
512,hybrid,3813,569
512,hash_only,3813,1
512,lattice_only,3813,532
512,hybrid,3814,584
512,hash_only,3814,1
512,lattice_only,3814,541
512,hybrid,3815,554
512,hash_only,3815,1
512,lattice_only,3815,599
512,hybrid,3816,542
512,hash_only,3816,1
512,lattice_only,3816,546
512,hybrid,3817,526
512,hash_only,3817,1
512,lattice_only,3817,561
512,hybrid,3818,533
512,hash_only,3818,1
512,lattice_only,3818,566
512,hybrid,3819,604
512,hash_only,3819,1
512,lattice_only,3819,516
512,hybrid,3820,565
512,hash_only,3820,1
512,lattice_only,3820,534
512,hybrid,3821,555
512,hash_only,3821,1
512,lattice_only,3821,521
512,hybrid,3822,556
512,hash_only,3822,1
512,lattice_only,3822,591
512,hybrid,3823,547
512,hash_only,3823,1
512,lattice_only,3823,549
512,hybrid,3824,556
512,hash_only,3824,1
512,lattice_only,3824,541
512,hybrid,3825,533
512,hash_only,3825,1
512,lattice_only,3825,543
512,hybrid,3826,616
512,hash_only,3826,2
512,lattice_only,3826,533
512,hybrid,3827,572
512,hash_only,3827,1
512,lattice_only,3827,539
512,hybrid,3828,571
512,hash_only,3828,1
512,lattice_only,3828,543
512,hybrid,3829,577
512,hash_only,3829,1
512,lattice_only,3829,611
512,hybrid,3830,552
512,hash_only,3830,1
512,lattice_only,3830,568
512,hybrid,3831,534
512,hash_only,3831,1
512,lattice_only,3831,541
512,hybrid,3832,537
512,hash_only,3832,1
512,lattice_only,3832,548
512,hybrid,3833,627
512,hash_only,3833,2
512,lattice_only,3833,542
512,hybrid,3834,561
512,hash_only,3834,1
512,lattice_only,3834,541
512,hybrid,3835,554
512,hash_only,3835,1
512,lattice_only,3835,529
512,hybrid,3836,556
512,hash_only,3836,1
512,lattice_only,3836,603
512,hybrid,3837,550
512,hash_only,3837,1
512,lattice_only,3837,560
512,hybrid,3838,535
512,hash_only,3838,1
512,lattice_only,3838,573
512,hybrid,3839,532
512,hash_only,3839,30
512,lattice_only,3839,512
512,hybrid,3840,624
512,hash_only,3840,1
512,lattice_only,3840,527
512,hybrid,3841,551
512,hash_only,3841,1
512,lattice_only,3841,528
512,hybrid,3842,556
512,hash_only,3842,1
512,lattice_only,3842,520
512,hybrid,3843,555
512,hash_only,3843,1
512,lattice_only,3843,608
512,hybrid,3844,560
512,hash_only,3844,1
512,lattice_only,3844,554
512,hybrid,3845,533
512,hash_only,3845,1
512,lattice_only,3845,555
512,hybrid,3846,591
512,hash_only,3846,2
512,lattice_only,3846,514
512,hybrid,3847,622
512,hash_only,3847,2
512,lattice_only,3847,562
512,hybrid,3848,572
512,hash_only,3848,2
512,lattice_only,3848,520
512,hybrid,3849,560
512,hash_only,3849,1
512,lattice_only,3849,566
512,hybrid,3850,527
512,hash_only,3850,1
512,lattice_only,3850,592
512,hybrid,3851,550
512,hash_only,3851,1
512,lattice_only,3851,562
512,hybrid,3852,535
512,hash_only,3852,1
512,lattice_only,3852,541
512,hybrid,3853,577
512,hash_only,3853,1
512,lattice_only,3853,513
512,hybrid,3854,606
512,hash_only,3854,2
512,lattice_only,3854,522
512,hybrid,3855,556
512,hash_only,3855,1
512,lattice_only,3855,543
512,hybrid,3856,550
512,hash_only,3856,2
512,lattice_only,3856,544
512,hybrid,3857,545
512,hash_only,3857,1
512,lattice_only,3857,587
512,hybrid,3858,534
512,hash_only,3858,1
512,lattice_only,3858,543
512,hybrid,3859,556
512,hash_only,3859,1
512,lattice_only,3859,552
512,hybrid,3860,558
512,hash_only,3860,1
512,lattice_only,3860,537
512,hybrid,3861,623
512,hash_only,3861,1
512,lattice_only,3861,520
512,hybrid,3862,556
512,hash_only,3862,2
512,lattice_only,3862,520
512,hybrid,3863,592
512,hash_only,3863,1
512,lattice_only,3863,566
