n,q,sigma,scheme,trial,latency_us
512,12289,6,hybrid,967,561
512,12289,6,lattice_only,967,534
512,12289,6,hybrid,968,574
512,12289,6,lattice_only,968,569
512,12289,6,hybrid,969,553
512,12289,6,lattice_only,969,539
512,12289,6,hybrid,970,551
512,12289,6,lattice_only,970,552
512,12289,6,hybrid,971,552
512,12289,6,lattice_only,971,549
512,12289,6,hybrid,972,579
512,12289,6,lattice_only,972,565
512,12289,6,hybrid,973,596
512,12289,6,lattice_only,973,513
512,12289,6,hybrid,974,563
512,12289,6,lattice_only,974,513
512,12289,6,hybrid,975,584
512,12289,6,lattice_only,975,562
512,12289,6,hybrid,976,555
512,12289,6,lattice_only,976,561
512,12289,6,hybrid,977,526
512,12289,6,lattice_only,977,555
512,12289,6,hybrid,978,547
512,12289,6,lattice_only,978,569
512,12289,6,hybrid,979,588
512,12289,6,lattice_only,979,545
512,12289,6,hybrid,980,575
512,12289,6,lattice_only,980,514
512,12289,6,hybrid,981,571
512,12289,6,lattice_only,981,552
512,12289,6,hybrid,982,551
512,12289,6,lattice_only,982,558
512,12289,6,hybrid,983,573
512,12289,6,lattice_only,983,578
512,12289,6,hybrid,984,550
512,12289,6,lattice_only,984,552
512,12289,6,hybrid,985,545
512,12289,6,lattice_only,985,563
512,12289,6,hybrid,986,555
512,12289,6,lattice_only,986,515
512,12289,6,hybrid,987,560
512,12289,6,lattice_only,987,534
512,12289,6,hybrid,988,559
512,12289,6,lattice_only,988,540
512,12289,6,hybrid,989,550
512,12289,6,lattice_only,989,523
512,12289,6,hybrid,990,572
512,12289,6,lattice_only,990,556
512,12289,6,hybrid,991,526
512,12289,6,lattice_only,991,544
512,12289,6,hybrid,992,532
512,12289,6,lattice_only,992,555
512,12289,6,hybrid,993,575
512,12289,6,lattice_only,993,540
512,12289,6,hybrid,994,578
512,12289,6,lattice_only,994,544
512,12289,6,hybrid,995,577
512,12289,6,lattice_only,995,538
512,12289,6,hybrid,996,587
512,12289,6,lattice_only,996,521
512,12289,6,hybrid,997,552
512,12289,6,lattice_only,997,558
512,12289,6,hybrid,998,527
512,12289,6,lattice_only,998,545
512,12289,6,hybrid,999,554
512,12289,6,lattice_only,999,558
512,8380417,1,hybrid,0,576
512,8380417,1,lattice_only,0,537
512,8380417,1,hybrid,1,559
512,8380417,1,lattice_only,1,528
512,8380417,1,hybrid,2,594
512,8380417,1,lattice_only,2,549
512,8380417,1,hybrid,3,523
512,8380417,1,lattice_only,3,553
512,8380417,1,hybrid,4,523
512,8380417,1,lattice_only,4,560
512,8380417,1,hybrid,5,545
512,8380417,1,lattice_only,5,595
512,8380417,1,hybrid,6,579
512,8380417,1,lattice_only,6,537
512,8380417,1,hybrid,7,554
512,8380417,1,lattice_only,7,525
512,8380417,1,hybrid,8,546
512,8380417,1,lattice_only,8,530
512,8380417,1,hybrid,9,586
512,8380417,1,lattice_only,9,547
512,8380417,1,hybrid,10,547
512,8380417,1,lattice_only,10,551
512,8380417,1,hybrid,11,523
512,8380417,1,lattice_only,11,564
512,8380417,1,hybrid,12,529
512,8380417,1,lattice_only,12,583
512,8380417,1,hybrid,13,531
512,8380417,1,lattice_only,13,526
512,8380417,1,hybrid,14,554
512,8380417,1,lattice_only,14,517
512,8380417,1,hybrid,15,571
512,8380417,1,lattice_only,15,547
512,8380417,1,hybrid,16,593
512,8380417,1,lattice_only,16,528
512,8380417,1,hybrid,17,551
512,8380417,1,lattice_only,17,542
512,8380417,1,hybrid,18,548
512,8380417,1,lattice_only,18,544
512,8380417,1,hybrid,19,546
512,8380417,1,lattice_only,19,560
512,8380417,1,hybrid,20,541
512,8380417,1,lattice_only,20,512
512,8380417,1,hybrid,21,554
512,8380417,1,lattice_only,21,511
512,8380417,1,hybrid,22,556
512,8380417,1,lattice_only,22,545
512,8380417,1,hybrid,23,570
512,8380417,1,lattice_only,23,572
512,8380417,1,hybrid,24,555
512,8380417,1,lattice_only,24,541
512,8380417,1,hybrid,25,523
512,8380417,1,lattice_only,25,540
512,8380417,1,hybrid,26,543
512,8380417,1,lattice_only,26,538
512,8380417,1,hybrid,27,572
512,8380417,1,lattice_only,27,539
512,8380417,1,hybrid,28,574
512,8380417,1,lattice_only,28,510
512,8380417,1,hybrid,29,571
512,8380417,1,lattice_only,29,518
512,8380417,1,hybrid,30,581
512,8380417,1,lattice_only,30,569
512,8380417,1,hybrid,31,551
512,8380417,1,lattice_only,31,545
512,8380417,1,hybrid,32,547
512,8380417,1,lattice_only,32,554
512,8380417,1,hybrid,33,562
512,8380417,1,lattice_only,33,563
512,8380417,1,hybrid,34,568
512,8380417,1,lattice_only,34,538
512,8380417,1,hybrid,35,553
512,8380417,1,lattice_only,35,511
512,8380417,1,hybrid,36,557
512,8380417,1,lattice_only,36,511
512,8380417,1,hybrid,37,556
512,8380417,1,lattice_only,37,556
512,8380417,1,hybrid,38,550
512,8380417,1,lattice_only,38,518
512,8380417,1,hybrid,39,549
512,8380417,1,lattice_only,39,559
512,8380417,1,hybrid,40,523
512,8380417,1,lattice_only,40,542
512,8380417,1,hybrid,41,586
512,8380417,1,lattice_only,41,565
512,8380417,1,hybrid,42,546
512,8380417,1,lattice_only,42,550
512,8380417,1,hybrid,43,572
512,8380417,1,lattice_only,43,536
512,8380417,1,hybrid,44,559
512,8380417,1,lattice_only,44,575
512,8380417,1,hybrid,45,578
512,8380417,1,lattice_only,45,535
512,8380417,1,hybrid,46,547
512,8380417,1,lattice_only,46,540
512,8380417,1,hybrid,47,523
512,8380417,1,lattice_only,47,543
512,8380417,1,hybrid,48,566
512,8380417,1,lattice_only,48,563
512,8380417,1,hybrid,49,547
512,8380417,1,lattice_only,49,563
512,8380417,1,hybrid,50,586
512,8380417,1,lattice_only,50,531
512,8380417,1,hybrid,51,556
512,8380417,1,lattice_only,51,579
512,8380417,1,hybrid,52,552
512,8380417,1,lattice_only,52,518
512,8380417,1,hybrid,53,577
512,8380417,1,lattice_only,53,564
512,8380417,1,hybrid,54,523
512,8380417,1,lattice_only,54,543
512,8380417,1,hybrid,55,577
512,8380417,1,lattice_only,55,544
512,8380417,1,hybrid,56,529
512,8380417,1,lattice_only,56,540
512,8380417,1,hybrid,57,578
512,8380417,1,lattice_only,57,525
512,8380417,1,hybrid,58,556
512,8380417,1,lattice_only,58,579
512,8380417,1,hybrid,59,574
512,8380417,1,lattice_only,59,517
512,8380417,1,hybrid,60,572
512,8380417,1,lattice_only,60,560
512,8380417,1,hybrid,61,547
512,8380417,1,lattice_only,61,541
512,8380417,1,hybrid,62,569
512,8380417,1,lattice_only,62,541
512,8380417,1,hybrid,63,536
512,8380417,1,lattice_only,63,537
512,8380417,1,hybrid,64,576
512,8380417,1,lattice_only,64,534
512,8380417,1,hybrid,65,559
512,8380417,1,lattice_only,65,577
512,8380417,1,hybrid,66,549
512,8380417,1,lattice_only,66,531
512,8380417,1,hybrid,67,547
512,8380417,1,lattice_only,67,517
512,8380417,1,hybrid,68,546
512,8380417,1,lattice_only,68,591
512,8380417,1,hybrid,69,596
512,8380417,1,lattice_only,69,572
512,8380417,1,hybrid,70,532
512,8380417,1,lattice_only,70,535
512,8380417,1,hybrid,71,563
512,8380417,1,lattice_only,71,534
512,8380417,1,hybrid,72,568
512,8380417,1,lattice_only,72,570
512,8380417,1,hybrid,73,550
512,8380417,1,lattice_only,73,523
512,8380417,1,hybrid,74,572
512,8380417,1,lattice_only,74,540
512,8380417,1,hybrid,75,548
512,8380417,1,lattice_only,75,547
512,8380417,1,hybrid,76,565
512,8380417,1,lattice_only,76,557
512,8380417,1,hybrid,77,533
512,8380417,1,lattice_only,77,555
512,8380417,1,hybrid,78,571
512,8380417,1,lattice_only,78,524
512,8380417,1,hybrid,79,569
512,8380417,1,lattice_only,79,555
512,8380417,1,hybrid,80,553
512,8380417,1,lattice_only,80,547
512,8380417,1,hybrid,81,550
512,8380417,1,lattice_only,81,540
512,8380417,1,hybrid,82,522
512,8380417,1,lattice_only,82,551
512,8380417,1,hybrid,83,583
512,8380417,1,lattice_only,83,539
512,8380417,1,hybrid,84,532
512,8380417,1,lattice_only,84,535
512,8380417,1,hybrid,85,550
512,8380417,1,lattice_only,85,557
512,8380417,1,hybrid,86,569
512,8380417,1,lattice_only,86,574
512,8380417,1,hybrid,87,550
512,8380417,1,lattice_only,87,516
512,8380417,1,hybrid,88,577
512,8380417,1,lattice_only,88,530
512,8380417,1,hybrid,89,546
512,8380417,1,lattice_only,89,541
512,8380417,1,hybrid,90,561
512,8380417,1,lattice_only,90,546
512,8380417,1,hybrid,91,535
512,8380417,1,lattice_only,91,561
512,8380417,1,hybrid,92,550
512,8380417,1,lattice_only,92,600
512,8380417,1,hybrid,93,557
512,8380417,1,lattice_only,93,576
512,8380417,1,hybrid,94,551
512,8380417,1,lattice_only,94,530
512,8380417,1,hybrid,95,568
512,8380417,1,lattice_only,95,541
512,8380417,1,hybrid,96,534
512,8380417,1,lattice_only,96,558
512,8380417,1,hybrid,97,595
512,8380417,1,lattice_only,97,561
512,8380417,1,hybrid,98,554
512,8380417,1,lattice_only,98,537
512,8380417,1,hybrid,99,553
512,8380417,1,lattice_only,99,534
512,8380417,1,hybrid,100,564
512,8380417,1,lattice_only,100,550
512,8380417,1,hybrid,101,552
512,8380417,1,lattice_only,101,518
512,8380417,1,hybrid,102,550
512,8380417,1,lattice_only,102,521
512,8380417,1,hybrid,103,573
512,8380417,1,lattice_only,103,557
512,8380417,1,hybrid,104,586
512,8380417,1,lattice_only,104,544
512,8380417,1,hybrid,105,543
512,8380417,1,lattice_only,105,548
512,8380417,1,hybrid,106,541
512,8380417,1,lattice_only,106,511
512,8380417,1,hybrid,107,557
512,8380417,1,lattice_only,107,552
512,8380417,1,hybrid,108,586
512,8380417,1,lattice_only,108,531
512,8380417,1,hybrid,109,573
512,8380417,1,lattice_only,109,517
512,8380417,1,hybrid,110,549
512,8380417,1,lattice_only,110,542
512,8380417,1,hybrid,111,564
512,8380417,1,lattice_only,111,546
512,8380417,1,hybrid,112,530
512,8380417,1,lattice_only,112,560
512,8380417,1,hybrid,113,553
512,8380417,1,lattice_only,113,551
512,8380417,1,hybrid,114,554
512,8380417,1,lattice_only,114,555
512,8380417,1,hybrid,115,562
512,8380417,1,lattice_only,115,540
512,8380417,1,hybrid,116,548
512,8380417,1,lattice_only,116,533
512,8380417,1,hybrid,117,575
512,8380417,1,lattice_only,117,542
512,8380417,1,hybrid,118,566
512,8380417,1,lattice_only,118,562
512,8380417,1,hybrid,119,547
512,8380417,1,lattice_only,119,536
512,8380417,1,hybrid,120,529
512,8380417,1,lattice_only,120,535
512,8380417,1,hybrid,121,577
512,8380417,1,lattice_only,121,549
512,8380417,1,hybrid,122,558
512,8380417,1,lattice_only,122,511
512,8380417,1,hybrid,123,576
512,8380417,1,lattice_only,123,532
512,8380417,1,hybrid,124,548
512,8380417,1,lattice_only,124,536
512,8380417,1,hybrid,125,562
512,8380417,1,lattice_only,125,565
512,8380417,1,hybrid,126,544
512,8380417,1,lattice_only,126,535
512,8380417,1,hybrid,127,551
512,8380417,1,lattice_only,127,535
512,8380417,1,hybrid,128,546
512,8380417,1,lattice_only,128,572
512,8380417,1,hybrid,129,572
512,8380417,1,lattice_only,129,531
512,8380417,1,hybrid,130,578
512,8380417,1,lattice_only,130,517
512,8380417,1,hybrid,131,547
512,8380417,1,lattice_only,131,532
512,8380417,1,hybrid,132,584
512,8380417,1,lattice_only,132,546
512,8380417,1,hybrid,133,524
512,8380417,1,lattice_only,133,554
512,8380417,1,hybrid,134,548
512,8380417,1,lattice_only,134,535
512,8380417,1,hybrid,135,546
512,8380417,1,lattice_only,135,593
512,8380417,1,hybrid,136,572
512,8380417,1,lattice_only,136,536
512,8380417,1,hybrid,137,554
512,8380417,1,lattice_only,137,537
512,8380417,1,hybrid,138,571
512,8380417,1,lattice_only,138,535
512,8380417,1,hybrid,139,586
512,8380417,1,lattice_only,139,547
512,8380417,1,hybrid,140,524
512,8380417,1,lattice_only,140,560
512,8380417,1,hybrid,141,551
512,8380417,1,lattice_only,141,563
512,8380417,1,hybrid,142,529
512,8380417,1,lattice_only,142,588
512,8380417,1,hybrid,143,556
512,8380417,1,lattice_only,143,512
512,8380417,1,hybrid,144,554
512,8380417,1,lattice_only,144,544
512,8380417,1,hybrid,145,581
512,8380417,1,lattice_only,145,517
512,8380417,1,hybrid,146,599
512,8380417,1,lattice_only,146,545
512,8380417,1,hybrid,147,549
512,8380417,1,lattice_only,147,542
512,8380417,1,hybrid,148,542
512,8380417,1,lattice_only,148,555
512,8380417,1,hybrid,149,540
512,8380417,1,lattice_only,149,575
512,8380417,1,hybrid,150,565
512,8380417,1,lattice_only,150,511
512,8380417,1,hybrid,151,554
512,8380417,1,lattice_only,151,511
512,8380417,1,hybrid,152,556
512,8380417,1,lattice_only,152,536
512,8380417,1,hybrid,153,547
512,8380417,1,lattice_only,153,518
512,8380417,1,hybrid,154,572
512,8380417,1,lattice_only,154,545
512,8380417,1,hybrid,155,529
512,8380417,1,lattice_only,155,563
512,8380417,1,hybrid,156,559
512,8380417,1,lattice_only,156,542
512,8380417,1,hybrid,157,571
512,8380417,1,lattice_only,157,538
512,8380417,1,hybrid,158,554
512,8380417,1,lattice_only,158,531
512,8380417,1,hybrid,159,581
512,8380417,1,lattice_only,159,518
512,8380417,1,hybrid,160,568
512,8380417,1,lattice_only,160,555
512,8380417,1,hybrid,161,552
512,8380417,1,lattice_only,161,563
512,8380417,1,hybrid,162,524
512,8380417,1,lattice_only,162,560
512,8380417,1,hybrid,163,530
512,8380417,1,lattice_only,163,536
512,8380417,1,hybrid,164,585
512,8380417,1,lattice_only,164,564
512,8380417,1,hybrid,165,558
512,8380417,1,lattice_only,165,519
512,8380417,1,hybrid,166,562
512,8380417,1,lattice_only,166,534
512,8380417,1,hybrid,167,547
512,8380417,1,lattice_only,167,576
512,8380417,1,hybrid,168,575
512,8380417,1,lattice_only,168,560
512,8380417,1,hybrid,169,547
512,8380417,1,lattice_only,169,545
512,8380417,1,hybrid,170,551
512,8380417,1,lattice_only,170,535
512,8380417,1,hybrid,171,576
512,8380417,1,lattice_only,171,564
512,8380417,1,hybrid,172,554
512,8380417,1,lattice_only,172,534
512,8380417,1,hybrid,173,553
512,8380417,1,lattice_only,173,549
512,8380417,1,hybrid,174,548
512,8380417,1,lattice_only,174,574
512,8380417,1,hybrid,175,551
512,8380417,1,lattice_only,175,545
512,8380417,1,hybrid,176,524
512,8380417,1,lattice_only,176,545
512,8380417,1,hybrid,177,549
512,8380417,1,lattice_only,177,555
512,8380417,1,hybrid,178,569
512,8380417,1,lattice_only,178,538
512,8380417,1,hybrid,179,565
512,8380417,1,lattice_only,179,534
512,8380417,1,hybrid,180,562
512,8380417,1,lattice_only,180,531
512,8380417,1,hybrid,181,553
512,8380417,1,lattice_only,181,561
512,8380417,1,hybrid,182,550
512,8380417,1,lattice_only,182,563
512,8380417,1,hybrid,183,546
512,8380417,1,lattice_only,183,541
512,8380417,1,hybrid,184,531
512,8380417,1,lattice_only,184,570
512,8380417,1,hybrid,185,598
512,8380417,1,lattice_only,185,539
512,8380417,1,hybrid,186,575
512,8380417,1,lattice_only,186,534
512,8380417,1,hybrid,187,564
512,8380417,1,lattice_only,187,532
512,8380417,1,hybrid,188,548
512,8380417,1,lattice_only,188,566
512,8380417,1,hybrid,189,550
512,8380417,1,lattice_only,189,579
512,8380417,1,hybrid,190,524
512,8380417,1,lattice_only,190,554
512,8380417,1,hybrid,191,564
512,8380417,1,lattice_only,191,540
512,8380417,1,hybrid,192,602
512,8380417,1,lattice_only,192,539
512,8380417,1,hybrid,193,576
512,8380417,1,lattice_only,193,524
512,8380417,1,hybrid,194,559
512,8380417,1,lattice_only,194,511
512,8380417,1,hybrid,195,567
512,8380417,1,lattice_only,195,569
512,8380417,1,hybrid,196,575
512,8380417,1,lattice_only,196,557
512,8380417,1,hybrid,197,523
512,8380417,1,lattice_only,197,542
512,8380417,1,hybrid,198,523
512,8380417,1,lattice_only,198,568
512,8380417,1,hybrid,199,573
512,8380417,1,lattice_only,199,544
512,8380417,1,hybrid,200,565
512,8380417,1,lattice_only,200,511
512,8380417,1,hybrid,201,563
512,8380417,1,lattice_only,201,537
512,8380417,1,hybrid,202,578
512,8380417,1,lattice_only,202,557
512,8380417,1,hybrid,203,550
512,8380417,1,lattice_only,203,554
512,8380417,1,hybrid,204,523
512,8380417,1,lattice_only,204,558
512,8380417,1,hybrid,205,548
512,8380417,1,lattice_only,205,566
512,8380417,1,hybrid,206,574
512,8380417,1,lattice_only,206,539
512,8380417,1,hybrid,207,530
512,8380417,1,lattice_only,207,535
512,8380417,1,hybrid,208,553
512,8380417,1,lattice_only,208,524
512,8380417,1,hybrid,209,555
512,8380417,1,lattice_only,209,565
512,8380417,1,hybrid,210,574
512,8380417,1,lattice_only,210,518
512,8380417,1,hybrid,211,551
512,8380417,1,lattice_only,211,546
512,8380417,1,hybrid,212,547
512,8380417,1,lattice_only,212,542
512,8380417,1,hybrid,213,586
512,8380417,1,lattice_only,213,561
512,8380417,1,hybrid,214,549
512,8380417,1,lattice_only,214,535
512,8380417,1,hybrid,215,567
512,8380417,1,lattice_only,215,510
512,8380417,1,hybrid,216,555
512,8380417,1,lattice_only,216,570
512,8380417,1,hybrid,217,554
512,8380417,1,lattice_only,217,519
512,8380417,1,hybrid,218,548
512,8380417,1,lattice_only,218,552
512,8380417,1,hybrid,219,524
512,8380417,1,lattice_only,219,548
512,8380417,1,hybrid,220,561
512,8380417,1,lattice_only,220,547
512,8380417,1,hybrid,221,536
512,8380417,1,lattice_only,221,535
512,8380417,1,hybrid,222,530
512,8380417,1,lattice_only,222,560
512,8380417,1,hybrid,223,554
512,8380417,1,lattice_only,223,571
512,8380417,1,hybrid,224,582
512,8380417,1,lattice_only,224,518
512,8380417,1,hybrid,225,547
512,8380417,1,lattice_only,225,517
512,8380417,1,hybrid,226,560
512,8380417,1,lattice_only,226,557
512,8380417,1,hybrid,227,578
512,8380417,1,lattice_only,227,544
512,8380417,1,hybrid,228,529
512,8380417,1,lattice_only,228,535
512,8380417,1,hybrid,229,550
512,8380417,1,lattice_only,229,536
512,8380417,1,hybrid,230,571
512,8380417,1,lattice_only,230,555
512,8380417,1,hybrid,231,567
512,8380417,1,lattice_only,231,543
512,8380417,1,hybrid,232,565
512,8380417,1,lattice_only,232,537
512,8380417,1,hybrid,233,576
512,8380417,1,lattice_only,233,542
512,8380417,1,hybrid,234,563
512,8380417,1,lattice_only,234,559
512,8380417,1,hybrid,235,529
512,8380417,1,lattice_only,235,534
512,8380417,1,hybrid,236,529
512,8380417,1,lattice_only,236,534
512,8380417,1,hybrid,237,530
512,8380417,1,lattice_only,237,572
512,8380417,1,hybrid,238,561
512,8380417,1,lattice_only,238,511
512,8380417,1,hybrid,239,570
512,8380417,1,lattice_only,239,531
512,8380417,1,hybrid,240,547
512,8380417,1,lattice_only,240,528
512,8380417,1,hybrid,241,606
512,8380417,1,lattice_only,241,544
512,8380417,1,hybrid,242,523
512,8380417,1,lattice_only,242,542
512,8380417,1,hybrid,243,523
512,8380417,1,lattice_only,243,558
512,8380417,1,hybrid,244,561
512,8380417,1,lattice_only,244,595
512,8380417,1,hybrid,245,572
512,8380417,1,lattice_only,245,534
512,8380417,1,hybrid,246,576
512,8380417,1,lattice_only,246,516
512,8380417,1,hybrid,247,551
512,8380417,1,lattice_only,247,517
512,8380417,1,hybrid,248,597
512,8380417,1,lattice_only,248,563
512,8380417,1,hybrid,249,523
512,8380417,1,lattice_only,249,555
512,8380417,1,hybrid,250,523
512,8380417,1,lattice_only,250,549
512,8380417,1,hybrid,251,534
512,8380417,1,lattice_only,251,571
512,8380417,1,hybrid,252,556
512,8380417,1,lattice_only,252,510
512,8380417,1,hybrid,253,553
512,8380417,1,lattice_only,253,524
512,8380417,1,hybrid,254,553
512,8380417,1,lattice_only,254,537
512,8380417,1,hybrid,255,547
512,8380417,1,lattice_only,255,583
512,8380417,1,hybrid,256,551
512,8380417,1,lattice_only,256,541
512,8380417,1,hybrid,257,547
512,8380417,1,lattice_only,257,546
512,8380417,1,hybrid,258,553
512,8380417,1,lattice_only,258,559
512,8380417,1,hybrid,259,585
512,8380417,1,lattice_only,259,538
512,8380417,1,hybrid,260,560
512,8380417,1,lattice_only,260,534
512,8380417,1,hybrid,261,556
512,8380417,1,lattice_only,261,528
512,8380417,1,hybrid,262,568
512,8380417,1,lattice_only,262,562
512,8380417,1,hybrid,263,555
512,8380417,1,lattice_only,263,546
512,8380417,1,hybrid,264,549
512,8380417,1,lattice_only,264,549
512,8380417,1,hybrid,265,524
512,8380417,1,lattice_only,265,535
512,8380417,1,hybrid,266,572
512,8380417,1,lattice_only,266,559
512,8380417,1,hybrid,267,553
512,8380417,1,lattice_only,267,525
512,8380417,1,hybrid,268,577
512,8380417,1,lattice_only,268,524
512,8380417,1,hybrid,269,553
512,8380417,1,lattice_only,269,554
512,8380417,1,hybrid,270,565
512,8380417,1,lattice_only,270,525
512,8380417,1,hybrid,271,549
512,8380417,1,lattice_only,271,557
512,8380417,1,hybrid,272,548
512,8380417,1,lattice_only,272,556
512,8380417,1,hybrid,273,576
512,8380417,1,lattice_only,273,564
512,8380417,1,hybrid,274,574
512,8380417,1,lattice_only,274,536
512,8380417,1,hybrid,275,559
512,8380417,1,lattice_only,275,525
512,8380417,1,hybrid,276,554
512,8380417,1,lattice_only,276,574
512,8380417,1,hybrid,277,575
512,8380417,1,lattice_only,277,542
512,8380417,1,hybrid,278,536
512,8380417,1,lattice_only,278,541
