n,scheme,target_rate,latency_us,breached
512,hybrid,20000,608,0
512,hybrid,20000,565,0
512,hybrid,20000,565,0
512,hybrid,20000,560,0
512,hybrid,20000,534,0
512,hybrid,20000,556,0
512,hybrid,20000,560,0
512,hybrid,20000,608,0
512,hybrid,20000,586,0
512,hybrid,20000,545,0
512,hybrid,20000,553,0
512,hybrid,20000,533,0
512,hybrid,20000,572,0
512,hybrid,20000,559,0
512,hybrid,20000,583,0
512,hybrid,20000,566,0
512,hybrid,20000,533,0
512,hybrid,20000,553,0
512,hybrid,20000,552,0
512,hybrid,20000,567,0
512,hybrid,20000,562,0
512,hybrid,20000,603,0
512,hybrid,20000,581,0
512,hybrid,20000,554,0
512,hybrid,20000,562,0
512,hybrid,20000,597,0
512,hybrid,20000,540,0
512,hybrid,20000,591,0
512,hybrid,20000,589,0
512,hybrid,20000,559,0
512,hybrid,20000,563,0
512,hybrid,20000,551,0
512,hybrid,20000,573,0
512,hybrid,20000,533,0
512,hybrid,20000,554,0
512,hybrid,20000,578,0
512,hybrid,20000,590,0
512,hybrid,20000,567,0
512,hybrid,20000,542,0
512,hybrid,20000,567,0
512,hybrid,20000,533,0
512,hybrid,20000,555,0
512,hybrid,20000,577,0
512,hybrid,20000,563,0
512,hybrid,20000,564,0
512,hybrid,20000,556,0
512,hybrid,20000,555,0
512,hybrid,20000,545,0
512,hybrid,20000,553,0
512,hybrid,20000,575,0
512,hybrid,20000,556,0
512,hybrid,20000,568,0
512,hybrid,20000,543,0
512,hybrid,20000,562,0
512,hybrid,20000,540,0
512,hybrid,20000,555,0
512,hybrid,20000,610,0
512,hybrid,20000,552,0
512,hybrid,20000,560,0
512,hybrid,20000,554,0
512,hybrid,20000,570,0
512,hybrid,20000,535,0
512,hybrid,20000,620,0
512,hybrid,20000,571,0
512,hybrid,20000,564,0
512,hybrid,20000,562,0
512,hybrid,20000,534,0
512,hybrid,20000,559,0
512,hybrid,20000,538,0
512,hybrid,20000,632,0
512,hybrid,20000,569,0
512,hybrid,20000,566,0
512,hybrid,20000,558,0
512,hybrid,20000,552,0
512,hybrid,20000,582,0
512,hybrid,20000,591,0
512,hybrid,20000,578,0
512,hybrid,20000,585,0
512,hybrid,20000,535,0
512,hybrid,20000,553,0
512,hybrid,20000,560,0
512,hybrid,20000,527,0
512,hybrid,20000,566,0
512,hybrid,20000,574,0
512,hybrid,20000,561,0
512,hybrid,20000,533,0
512,hybrid,20000,577,0
512,hybrid,20000,576,0
512,hybrid,20000,551,0
512,hybrid,20000,581,0
512,hybrid,20000,582,0
512,hybrid,20000,557,0
512,hybrid,20000,532,0
512,hybrid,20000,564,0
512,hybrid,20000,574,0
512,hybrid,20000,533,0
512,hybrid,20000,569,0
512,hybrid,20000,594,0
512,hybrid,20000,562,0
512,hybrid,20000,561,0
512,hybrid,20000,532,0
512,hybrid,20000,569,0
512,hybrid,20000,526,0
512,hybrid,20000,562,0
512,hybrid,20000,595,0
512,hybrid,20000,576,0
512,hybrid,20000,576,0
512,hybrid,20000,535,0
512,hybrid,20000,563,0
512,hybrid,20000,547,0
512,hybrid,20000,554,0
512,hybrid,20000,601,0
512,hybrid,20000,557,0
512,hybrid,20000,560,0
512,hybrid,20000,541,0
512,hybrid,20000,559,0
512,hybrid,20000,533,0
512,hybrid,20000,560,0
512,hybrid,20000,578,0
512,hybrid,20000,579,0
512,hybrid,20000,560,0
512,hybrid,20000,540,0
512,hybrid,20000,564,0
512,hybrid,20000,544,0
512,hybrid,20000,561,0
512,hybrid,20000,616,0
512,hybrid,20000,551,0
512,hybrid,20000,578,0
512,hybrid,20000,560,0
512,hybrid,20000,576,0
512,hybrid,20000,532,0
512,hybrid,20000,625,0
512,hybrid,20000,601,0
512,hybrid,20000,557,0
512,hybrid,20000,580,0
512,hybrid,20000,686,0
512,hybrid,20000,541,0
512,hybrid,20000,591,0
512,hybrid,20000,633,0
512,hybrid,20000,600,0
512,hybrid,20000,573,0
512,hybrid,20000,540,0
512,hybrid,20000,571,0
512,hybrid,20000,543,0
512,hybrid,20000,602,0
512,hybrid,20000,627,0
512,hybrid,20000,533,0
512,hybrid,20000,585,0
512,hybrid,20000,554,0
512,hybrid,20000,562,0
512,hybrid,20000,548,0
512,hybrid,20000,602,0
512,hybrid,20000,580,0
512,hybrid,20000,532,0
512,hybrid,20000,588,0
512,hybrid,20000,546,0
512,hybrid,20000,581,0
512,hybrid,20000,535,0
512,hybrid,20000,570,0
512,hybrid,20000,576,0
512,hybrid,20000,545,0
512,hybrid,20000,579,0
512,hybrid,20000,545,0
512,hybrid,20000,566,0
512,hybrid,20000,582,0
512,hybrid,20000,601,0
512,hybrid,20000,572,0
512,hybrid,20000,540,0
512,hybrid,20000,578,0
512,hybrid,20000,594,0
512,hybrid,20000,543,0
512,hybrid,20000,580,0
512,hybrid,20000,631,0
512,hybrid,20000,560,0
512,hybrid,20000,572,0
512,hybrid,20000,527,0
512,hybrid,20000,571,0
512,hybrid,20000,527,0
512,hybrid,20000,563,0
512,hybrid,20000,592,0
512,hybrid,20000,555,0
512,hybrid,20000,571,0
512,hybrid,20000,555,0
512,hybrid,20000,561,0
512,hybrid,20000,555,0
512,hybrid,20000,559,0
512,hybrid,20000,601,0
512,hybrid,20000,560,0
512,hybrid,20000,575,0
512,hybrid,20000,568,0
512,hybrid,20000,556,0
512,hybrid,20000,539,0
512,hybrid,20000,551,0
512,hybrid,20000,612,0
512,hybrid,20000,526,0
512,hybrid,20000,559,0
512,hybrid,20000,527,0
512,hybrid,20000,557,0
512,hybrid,20000,549,0
512,hybrid,20000,574,0
512,hybrid,20000,597,0
512,hybrid,20000,550,0
512,hybrid,20000,569,0
512,hybrid,20000,555,0
512,hybrid,20000,556,0
512,hybrid,20000,536,0
512,hybrid,20000,550,0
512,hybrid,20000,617,0
512,hybrid,20000,542,0
1024,hybrid,100,848,0
1024,hybrid,100,721,0
1024,hybrid,100,745,0
1024,hybrid,100,769,0
1024,hybrid,100,700,0
1024,hybrid,100,755,0
1024,hybrid,100,783,0
1024,hybrid,100,671,0
1024,hybrid,100,699,0
1024,hybrid,100,656,0
1024,hybrid,100,711,0
1024,hybrid,100,678,0
1024,hybrid,100,651,0
1024,hybrid,100,686,0
1024,hybrid,100,731,0
1024,hybrid,100,778,0
1024,hybrid,100,705,0
1024,hybrid,100,734,0
1024,hybrid,100,737,0
1024,hybrid,100,728,0
1024,hybrid,100,668,0
1024,hybrid,500,626,0
1024,hybrid,500,730,0
1024,hybrid,500,694,0
1024,hybrid,500,712,0
1024,hybrid,500,700,0
1024,hybrid,500,692,0
1024,hybrid,500,710,0
1024,hybrid,500,702,0
1024,hybrid,500,684,0
1024,hybrid,500,702,0
1024,hybrid,500,668,0
1024,hybrid,500,710,0
1024,hybrid,500,664,0
1024,hybrid,500,710,0
1024,hybrid,500,708,0
1024,hybrid,500,702,0
1024,hybrid,500,601,0
1024,hybrid,500,802,0
1024,hybrid,500,665,0
1024,hybrid,500,727,0
1024,hybrid,500,665,0
1024,hybrid,500,677,0
1024,hybrid,500,603,0
1024,hybrid,500,705,0
1024,hybrid,500,684,0
1024,hybrid,500,695,0
1024,hybrid,500,678,0
1024,hybrid,500,729,0
1024,hybrid,500,692,0
1024,hybrid,500,697,0
1024,hybrid,500,691,0
1024,hybrid,500,715,0
1024,hybrid,500,667,0
1024,hybrid,500,718,0
1024,hybrid,500,628,0
1024,hybrid,500,712,0
1024,hybrid,500,722,0
1024,hybrid,500,707,0
1024,hybrid,500,676,0
1024,hybrid,500,709,0
1024,hybrid,500,700,0
1024,hybrid,500,1005,1
1024,hybrid,500,677,0
1024,hybrid,500,721,0
1024,hybrid,500,624,0
1024,hybrid,500,681,0
1024,hybrid,500,696,0
1024,hybrid,500,707,0
1024,hybrid,500,695,0
1024,hybrid,500,697,0
1024,hybrid,500,677,0
1024,hybrid,500,696,0
1024,hybrid,500,658,0
1024,hybrid,500,674,0
1024,hybrid,500,678,0
1024,hybrid,500,682,0
1024,hybrid,500,676,0
1024,hybrid,500,698,0
1024,hybrid,500,665,0
1024,hybrid,500,691,0
1024,hybrid,500,674,0
1024,hybrid,500,699,0
1024,hybrid,500,656,0
1024,hybrid,500,700,0
1024,hybrid,500,699,0
1024,hybrid,500,678,0
1024,hybrid,500,663,0
1024,hybrid,500,692,0
1024,hybrid,500,734,0
1024,hybrid,500,718,0
1024,hybrid,500,675,0
1024,hybrid,500,698,0
1024,hybrid,500,667,0
1024,hybrid,500,704,0
1024,hybrid,500,651,0
1024,hybrid,500,697,0
1024,hybrid,500,661,0
1024,hybrid,500,696,0
1024,hybrid,500,678,0
1024,hybrid,500,688,0
1024,hybrid,500,664,0
1024,hybrid,500,698,0
1024,hybrid,500,670,0
1024,hybrid,500,694,0
1024,hybrid,500,674,0
1024,hybrid,500,696,0
1024,hybrid,500,670,0
1024,hybrid,500,705,0
1024,hybrid,500,700,0
1024,hybrid,500,734,0
1024,hybrid,500,685,0
1024,hybrid,500,721,0
1024,hybrid,500,670,0
1024,hybrid,500,704,0
1024,hybrid,500,693,0
1024,hybrid,500,704,0
1024,hybrid,500,676,0
1024,hybrid,500,714,0
1024,hybrid,500,683,0
1024,hybrid,500,686,0
1024,hybrid,500,658,0
1024,hybrid,1000,560,0
1024,hybrid,1000,637,0
1024,hybrid,1000,613,0
1024,hybrid,1000,654,0
1024,hybrid,1000,596,0
1024,hybrid,1000,633,0
1024,hybrid,1000,613,0
1024,hybrid,1000,604,0
1024,hybrid,1000,612,0
1024,hybrid,1000,624,0
1024,hybrid,1000,614,0
1024,hybrid,1000,626,0
1024,hybrid,1000,608,0
1024,hybrid,1000,643,0
1024,hybrid,1000,617,0
1024,hybrid,1000,611,0
1024,hybrid,1000,630,0
1024,hybrid,1000,664,0
1024,hybrid,1000,630,0
1024,hybrid,1000,645,0
1024,hybrid,1000,623,0
1024,hybrid,1000,643,0
1024,hybrid,1000,611,0
1024,hybrid,1000,616,0
1024,hybrid,1000,617,0
1024,hybrid,1000,650,0
1024,hybrid,1000,608,0
1024,hybrid,1000,615,0
1024,hybrid,1000,609,0
1024,hybrid,1000,646,0
1024,hybrid,1000,630,0
1024,hybrid,1000,627,0
1024,hybrid,1000,634,0
1024,hybrid,1000,635,0
1024,hybrid,1000,603,0
1024,hybrid,1000,596,0
1024,hybrid,1000,608,0
1024,hybrid,1000,641,0
1024,hybrid,1000,610,0
1024,hybrid,1000,606,0
1024,hybrid,1000,607,0
1024,hybrid,1000,630,0
1024,hybrid,1000,601,0
1024,hybrid,1000,592,0
1024,hybrid,1000,604,0
1024,hybrid,1000,637,0
1024,hybrid,1000,602,0
1024,hybrid,1000,625,0
1024,hybrid,1000,586,0
1024,hybrid,1000,634,0
1024,hybrid,1000,626,0
1024,hybrid,1000,612,0
1024,hybrid,1000,607,0
1024,hybrid,1000,637,0
1024,hybrid,1000,605,0
1024,hybrid,1000,609,0
1024,hybrid,1000,647,0
1024,hybrid,1000,665,0
1024,hybrid,1000,598,0
1024,hybrid,1000,588,0
1024,hybrid,1000,615,0
1024,hybrid,1000,628,0
1024,hybrid,1000,620,0
1024,hybrid,1000,618,0
1024,hybrid,1000,601,0
1024,hybrid,1000,635,0
1024,hybrid,1000,647,0
1024,hybrid,1000,602,0
1024,hybrid,1000,601,0
1024,hybrid,1000,638,0
1024,hybrid,1000,616,0
1024,hybrid,1000,603,0
1024,hybrid,1000,612,0
1024,hybrid,1000,633,0
1024,hybrid,1000,612,0
1024,hybrid,1000,619,0
1024,hybrid,1000,600,0
1024,hybrid,1000,628,0
1024,hybrid,1000,614,0
1024,hybrid,1000,602,0
1024,hybrid,1000,606,0
1024,hybrid,1000,642,0
1024,hybrid,1000,610,0
1024,hybrid,1000,614,0
1024,hybrid,1000,602,0
1024,hybrid,1000,637,0
1024,hybrid,1000,603,0
1024,hybrid,1000,592,0
1024,hybrid,1000,599,0
1024,hybrid,1000,633,0
1024,hybrid,1000,601,0
1024,hybrid,1000,601,0
1024,hybrid,1000,593,0
1024,hybrid,1000,648,0
1024,hybrid,1000,608,0
1024,hybrid,1000,593,0
1024,hybrid,1000,612,0
1024,hybrid,1000,642,0
1024,hybrid,1000,630,0
1024,hybrid,1000,625,0
1024,hybrid,1000,595,0
1024,hybrid,1000,638,0
1024,hybrid,1000,608,0
1024,hybrid,1000,637,0
1024,hybrid,1000,617,0
1024,hybrid,1000,639,0
1024,hybrid,1000,619,0
1024,hybrid,1000,609,0
1024,hybrid,1000,607,0
1024,hybrid,1000,639,0
1024,hybrid,1000,614,0
1024,hybrid,1000,616,0
1024,hybrid,1000,741,0
1024,hybrid,1000,611,0
1024,hybrid,1000,590,0
1024,hybrid,1000,594,0
1024,hybrid,1000,618,0
1024,hybrid,1000,684,0
1024,hybrid,1000,627,0
1024,hybrid,1000,631,0
1024,hybrid,1000,612,0
1024,hybrid,1000,652,0
1024,hybrid,1000,614,0
1024,hybrid,1000,653,0
1024,hybrid,1000,614,0
1024,hybrid,1000,646,0
1024,hybrid,1000,626,0
1024,hybrid,1000,601,0
1024,hybrid,1000,622,0
1024,hybrid,1000,643,0
1024,hybrid,1000,618,0
1024,hybrid,1000,618,0
1024,hybrid,1000,601,0
1024,hybrid,1000,635,0
1024,hybrid,1000,618,0
1024,hybrid,1000,614,0
1024,hybrid,1000,641,0
1024,hybrid,1000,650,0
1024,hybrid,1000,624,0
1024,hybrid,1000,618,0
1024,hybrid,1000,619,0
1024,hybrid,1000,642,0
1024,hybrid,1000,598,0
1024,hybrid,1000,619,0
1024,hybrid,1000,616,0
1024,hybrid,1000,649,0
1024,hybrid,1000,604,0
1024,hybrid,1000,622,0
1024,hybrid,1000,608,0
1024,hybrid,1000,647,0
1024,hybrid,1000,621,0
1024,hybrid,1000,611,0
1024,hybrid,1000,614,0
1024,hybrid,1000,637,0
1024,hybrid,1000,612,0
1024,hybrid,1000,608,0
1024,hybrid,1000,623,0
1024,hybrid,1000,639,0
1024,hybrid,1000,615,0
1024,hybrid,1000,649,0
1024,hybrid,1000,595,0
1024,hybrid,1000,652,0
1024,hybrid,1000,589,0
1024,hybrid,1000,614,0
1024,hybrid,1000,618,0
1024,hybrid,1000,647,0
1024,hybrid,1000,618,0
1024,hybrid,1000,616,0
1024,hybrid,1000,622,0
1024,hybrid,1000,649,0
1024,hybrid,1000,629,0
1024,hybrid,1000,628,0
1024,hybrid,1000,626,0
1024,hybrid,1000,653,0
1024,hybrid,1000,614,0
1024,hybrid,1000,625,0
1024,hybrid,1000,650,0
1024,hybrid,1000,654,0
1024,hybrid,1000,636,0
1024,hybrid,1000,623,0
1024,hybrid,1000,620,0
1024,hybrid,1000,651,0
1024,hybrid,1000,640,0
1024,hybrid,1000,615,0
1024,hybrid,1000,614,0
1024,hybrid,1000,650,0
1024,hybrid,1000,609,0
1024,hybrid,1000,608,0
1024,hybrid,1000,601,0
1024,hybrid,1000,649,0
1024,hybrid,1000,615,0
1024,hybrid,1000,599,0
1024,hybrid,1000,627,0
1024,hybrid,1000,641,0
1024,hybrid,1000,616,0
1024,hybrid,1000,614,0
1024,hybrid,1000,626,0
1024,hybrid,1000,647,0
1024,hybrid,1000,635,0
1024,hybrid,1000,603,0
1024,hybrid,1000,613,0
1024,hybrid,2500,599,0
1024,hybrid,2500,588,0
1024,hybrid,2500,603,0
1024,hybrid,2500,586,0
1024,hybrid,2500,545,0
1024,hybrid,2500,574,0
1024,hybrid,2500,559,0
1024,hybrid,2500,576,0
1024,hybrid,2500,658,0
1024,hybrid,2500,535,0
1024,hybrid,2500,625,0
1024,hybrid,2500,547,0
1024,hybrid,2500,550,0
1024,hybrid,2500,572,0
1024,hybrid,2500,576,0
1024,hybrid,2500,588,0
1024,hybrid,2500,558,0
1024,hybrid,2500,570,0
1024,hybrid,2500,551,0
1024,hybrid,2500,572,0
1024,hybrid,2500,564,0
1024,hybrid,2500,646,0
1024,hybrid,2500,559,0
1024,hybrid,2500,556,0
1024,hybrid,2500,581,0
1024,hybrid,2500,573,0
1024,hybrid,2500,564,0
1024,hybrid,2500,596,0
1024,hybrid,2500,621,0
1024,hybrid,2500,567,0
1024,hybrid,2500,585,0
1024,hybrid,2500,555,0
1024,hybrid,2500,574,0
1024,hybrid,2500,544,0
1024,hybrid,2500,571,0
1024,hybrid,2500,622,0
1024,hybrid,2500,529,0
1024,hybrid,2500,577,0
1024,hybrid,2500,564,0
1024,hybrid,2500,572,0
1024,hybrid,2500,579,0
1024,hybrid,2500,573,0
1024,hybrid,2500,603,0
1024,hybrid,2500,541,0
1024,hybrid,2500,571,0
1024,hybrid,2500,547,0
1024,hybrid,2500,545,0
1024,hybrid,2500,586,0
1024,hybrid,2500,613,0
1024,hybrid,2500,547,0
1024,hybrid,2500,569,0
1024,hybrid,2500,569,0
1024,hybrid,2500,580,0
1024,hybrid,2500,542,0
1024,hybrid,2500,570,0
1024,hybrid,2500,592,0
1024,hybrid,2500,631,0
1024,hybrid,2500,584,0
1024,hybrid,2500,544,0
1024,hybrid,2500,576,0
1024,hybrid,2500,661,0
1024,hybrid,2500,584,0
1024,hybrid,2500,576,0
1024,hybrid,2500,564,0
1024,hybrid,2500,568,0
1024,hybrid,2500,556,0
1024,hybrid,2500,591,0
1024,hybrid,2500,578,0
1024,hybrid,2500,638,0
1024,hybrid,2500,569,0
1024,hybrid,2500,547,0
1024,hybrid,2500,568,0
1024,hybrid,2500,563,0
1024,hybrid,2500,537,0
1024,hybrid,2500,570,0
1024,hybrid,2500,570,0
1024,hybrid,2500,577,0
1024,hybrid,2500,578,0
1024,hybrid,2500,554,0
1024,hybrid,2500,586,0
1024,hybrid,2500,551,0
1024,hybrid,2500,578,0
1024,hybrid,2500,579,0
1024,hybrid,2500,559,0
1024,hybrid,2500,580,0
1024,hybrid,2500,542,0
1024,hybrid,2500,570,0
1024,hybrid,2500,555,0
1024,hybrid,2500,579,0
1024,hybrid,2500,642,0
1024,hybrid,2500,540,0
1024,hybrid,2500,585,0
1024,hybrid,2500,568,0
1024,hybrid,2500,581,0
1024,hybrid,2500,589,0
1024,hybrid,2500,592,0
1024,hybrid,2500,604,0
1024,hybrid,2500,606,0
1024,hybrid,2500,568,0
1024,hybrid,2500,583,0
1024,hybrid,2500,546,0
1024,hybrid,2500,577,0
1024,hybrid,2500,656,0
1024,hybrid,2500,543,0
1024,hybrid,2500,617,0
1024,hybrid,2500,547,0
1024,hybrid,2500,582,0
1024,hybrid,2500,576,0
1024,hybrid,2500,620,0
1024,hybrid,2500,586,0
1024,hybrid,2500,547,0
1024,hybrid,2500,573,0
1024,hybrid,2500,554,0
1024,hybrid,2500,572,0
1024,hybrid,2500,568,0
1024,hybrid,2500,581,0
1024,hybrid,2500,576,0
1024,hybrid,2500,542,0
1024,hybrid,2500,577,0
1024,hybrid,2500,571,0
1024,hybrid,2500,536,0
1024,hybrid,2500,585,0
1024,hybrid,2500,578,0
1024,hybrid,2500,591,0
1024,hybrid,2500,548,0
1024,hybrid,2500,572,0
1024,hybrid,2500,577,0
1024,hybrid,2500,540,0
1024,hybrid,2500,567,0
1024,hybrid,2500,593,0
1024,hybrid,2500,598,0
1024,hybrid,2500,568,0
1024,hybrid,2500,541,0
1024,hybrid,2500,586,0
1024,hybrid,2500,535,0
1024,hybrid,2500,579,0
1024,hybrid,2500,602,0
1024,hybrid,2500,548,0
1024,hybrid,2500,587,0
1024,hybrid,2500,553,0
1024,hybrid,2500,577,0
1024,hybrid,2500,546,0
1024,hybrid,2500,571,0
1024,hybrid,2500,1693,1
1024,hybrid,2500,1154,1
1024,hybrid,2500,1495,1
1024,hybrid,2500,1449,1
1024,hybrid,2500,486,0
1024,hybrid,2500,575,0
1024,hybrid,2500,582,0
1024,hybrid,2500,584,0
1024,hybrid,2500,572,0
1024,hybrid,2500,547,0
1024,hybrid,2500,576,0
1024,hybrid,2500,539,0
1024,hybrid,2500,546,0
1024,hybrid,2500,597,0
1024,hybrid,2500,594,0
1024,hybrid,2500,652,0
1024,hybrid,2500,577,0
1024,hybrid,2500,546,0
1024,hybrid,2500,574,0
1024,hybrid,2500,541,0
1024,hybrid,2500,573,0
1024,hybrid,2500,582,0
1024,hybrid,2500,565,0
1024,hybrid,2500,586,0
1024,hybrid,2500,566,0
1024,hybrid,2500,584,0
1024,hybrid,2500,610,0
1024,hybrid,2500,592,0
1024,hybrid,2500,581,0
1024,hybrid,2500,564,0
1024,hybrid,2500,569,0
1024,hybrid,2500,557,0
1024,hybrid,2500,576,0
1024,hybrid,2500,580,0
1024,hybrid,2500,657,0
1024,hybrid,2500,573,0
1024,hybrid,2500,547,0
1024,hybrid,2500,541,0
1024,hybrid,2500,579,0
1024,hybrid,2500,543,0
1024,hybrid,2500,579,0
1024,hybrid,2500,626,0
1024,hybrid,2500,554,0
1024,hybrid,2500,581,0
1024,hybrid,2500,539,0
1024,hybrid,2500,571,0
1024,hybrid,2500,537,0
1024,hybrid,2500,581,0
1024,hybrid,2500,598,0
1024,hybrid,2500,557,0
1024,hybrid,2500,598,0
1024,hybrid,2500,552,0
1024,hybrid,2500,583,0
1024,hybrid,2500,548,0
1024,hybrid,2500,600,0
1024,hybrid,2500,594,0
1024,hybrid,2500,543,0
1024,hybrid,2500,566,0
1024,hybrid,2500,548,0
1024,hybrid,2500,582,0
1024,hybrid,2500,572,0
1024,hybrid,2500,573,0
1024,hybrid,2500,573,0
1024,hybrid,2500,733,0
1024,hybrid,2500,544,0
1024,hybrid,2500,591,0
1024,hybrid,2500,541,0
1024,hybrid,2500,570,0
1024,hybrid,2500,591,0
1024,hybrid,2500,566,0
1024,hybrid,2500,579,0
1024,hybrid,2500,542,0
1024,hybrid,2500,572,0
1024,hybrid,2500,540,0
1024,hybrid,2500,584,0
1024,hybrid,2500,594,0
1024,hybrid,2500,543,0
1024,hybrid,2500,586,0
1024,hybrid,2500,553,0
1024,hybrid,2500,581,0
1024,hybrid,2500,591,0
1024,hybrid,2500,585,0
1024,hybrid,2500,594,0
1024,hybrid,2500,570,0
1024,hybrid,2500,579,0
1024,hybrid,2500,551,0
1024,hybrid,2500,552,0
1024,hybrid,2500,590,0
1024,hybrid,2500,603,0
1024,hybrid,2500,581,0
1024,hybrid,2500,546,0
1024,hybrid,2500,579,0
1024,hybrid,2500,585,0
1024,hybrid,2500,541,0
1024,hybrid,2500,565,0
1024,hybrid,2500,585,0
1024,hybrid,2500,564,0
1024,hybrid,2500,584,0
1024,hybrid,2500,543,0
1024,hybrid,2500,562,0
1024,hybrid,2500,541,0
1024,hybrid,2500,578,0
1024,hybrid,2500,584,0
1024,hybrid,2500,542,0
1024,hybrid,2500,571,0
1024,hybrid,2500,538,0
1024,hybrid,2500,565,0
1024,hybrid,2500,550,0
1024,hybrid,2500,581,0
1024,hybrid,2500,658,0
1024,hybrid,2500,545,0
1024,hybrid,2500,585,0
1024,hybrid,2500,550,0
1024,hybrid,2500,570,0
1024,hybrid,2500,667,0
1024,hybrid,2500,615,0
1024,hybrid,2500,588,0
1024,hybrid,2500,564,0
1024,hybrid,2500,577,0
1024,hybrid,2500,580,0
1024,hybrid,2500,532,0
1024,hybrid,2500,574,0
1024,hybrid,2500,599,0
1024,hybrid,2500,582,0
1024,hybrid,2500,567,0
1024,hybrid,2500,539,0
1024,hybrid,2500,586,0
1024,hybrid,2500,547,0
1024,hybrid,2500,566,0
1024,hybrid,2500,609,0
1024,hybrid,2500,545,0
1024,hybrid,2500,578,0
1024,hybrid,2500,546,0
1024,hybrid,2500,567,0
1024,hybrid,2500,543,0
1024,hybrid,2500,600,0
1024,hybrid,2500,633,0
1024,hybrid,2500,543,0
1024,hybrid,2500,565,0
1024,hybrid,2500,541,0
1024,hybrid,2500,578,0
1024,hybrid,2500,578,0
1024,hybrid,2500,581,0
1024,hybrid,2500,597,0
1024,hybrid,2500,551,0
1024,hybrid,2500,581,0
1024,hybrid,2500,574,0
1024,hybrid,2500,548,0
1024,hybrid,2500,597,0
1024,hybrid,2500,630,0
1024,hybrid,2500,579,0
1024,hybrid,2500,580,0
1024,hybrid,2500,545,0
1024,hybrid,2500,577,0
1024,hybrid,2500,544,0
1024,hybrid,2500,572,0
1024,hybrid,2500,588,0
1024,hybrid,2500,542,0
1024,hybrid,2500,578,0
1024,hybrid,2500,542,0
1024,hybrid,2500,558,0
1024,hybrid,2500,546,0
1024,hybrid,2500,585,0
1024,hybrid,2500,617,0
1024,hybrid,2500,541,0
1024,hybrid,2500,562,0
1024,hybrid,2500,550,0
1024,hybrid,2500,566,0
1024,hybrid,2500,580,0
1024,hybrid,2500,586,0
1024,hybrid,2500,583,0
1024,hybrid,2500,544,0
1024,hybrid,2500,603,0
1024,hybrid,2500,551,0
1024,hybrid,2500,567,0
1024,hybrid,2500,575,0
1024,hybrid,2500,565,0
1024,hybrid,2500,573,0
1024,hybrid,2500,541,0
1024,hybrid,2500,571,0
1024,hybrid,2500,581,0
1024,hybrid,2500,537,0
1024,hybrid,2500,593,0
1024,hybrid,2500,618,0
1024,hybrid,2500,573,0
1024,hybrid,2500,574,0
1024,hybrid,2500,549,0
1024,hybrid,2500,592,0
1024,hybrid,2500,546,0
1024,hybrid,5000,570,0
1024,hybrid,5000,582,0
1024,hybrid,5000,546,0
1024,hybrid,5000,581,0
1024,hybrid,5000,536,0
1024,hybrid,5000,572,0
1024,hybrid,5000,546,0
1024,hybrid,5000,568,0
1024,hybrid,5000,612,0
1024,hybrid,5000,546,0
1024,hybrid,5000,582,0
1024,hybrid,5000,555,0
1024,hybrid,5000,571,0
1024,hybrid,5000,550,0
1024,hybrid,5000,581,0
1024,hybrid,5000,576,0
1024,hybrid,5000,560,0
1024,hybrid,5000,575,0
1024,hybrid,5000,558,0
1024,hybrid,5000,566,0
1024,hybrid,5000,588,0
1024,hybrid,5000,572,0
1024,hybrid,5000,567,0
1024,hybrid,5000,574,0
1024,hybrid,5000,584,0
1024,hybrid,5000,580,0
1024,hybrid,5000,545,0
1024,hybrid,5000,604,0
1024,hybrid,5000,592,0
1024,hybrid,5000,580,0
1024,hybrid,5000,581,0
1024,hybrid,5000,549,0
1024,hybrid,5000,586,0
1024,hybrid,5000,544,0
1024,hybrid,5000,577,0
1024,hybrid,5000,626,0
1024,hybrid,5000,539,0
1024,hybrid,5000,570,0
1024,hybrid,5000,544,0
1024,hybrid,5000,590,0
1024,hybrid,5000,559,0
1024,hybrid,5000,609,0
1024,hybrid,5000,587,0
1024,hybrid,5000,539,0
1024,hybrid,5000,564,0
1024,hybrid,5000,551,0
1024,hybrid,5000,572,0
1024,hybrid,5000,580,0
1024,hybrid,5000,579,0
1024,hybrid,5000,573,0
1024,hybrid,5000,545,0
1024,hybrid,5000,575,0
1024,hybrid,5000,572,0
1024,hybrid,5000,542,0
1024,hybrid,5000,579,0
1024,hybrid,5000,634,0
1024,hybrid,5000,577,0
1024,hybrid,5000,545,0
1024,hybrid,5000,549,0
1024,hybrid,5000,585,0
1024,hybrid,5000,543,0
1024,hybrid,5000,572,0
1024,hybrid,5000,615,0
1024,hybrid,5000,583,0
1024,hybrid,5000,573,0
1024,hybrid,5000,541,0
1024,hybrid,5000,569,0
1024,hybrid,5000,545,0
1024,hybrid,5000,575,0
1024,hybrid,5000,689,0
1024,hybrid,5000,558,0
1024,hybrid,5000,567,0
1024,hybrid,5000,542,0
1024,hybrid,5000,575,0
1024,hybrid,5000,579,0
1024,hybrid,5000,577,0
1024,hybrid,5000,569,0
1024,hybrid,5000,547,0
1024,hybrid,5000,570,0
1024,hybrid,5000,542,0
1024,hybrid,5000,566,0
1024,hybrid,5000,583,0
1024,hybrid,5000,625,0
1024,hybrid,5000,568,0
1024,hybrid,5000,555,0
1024,hybrid,5000,564,0
1024,hybrid,5000,575,0
1024,hybrid,5000,540,0
1024,hybrid,5000,576,0
